path,start_frag,start_off,end_frag,end_off,lfh_size,compressed_size,uncompressed_size,compression,archive,sampling,coil_type,modality,dataset_set,subject,matfile,hardware_coils,field_strength,fov_x,fov_y,nx,ny,nz,nt,tr_ms,te_ms,flip_angle
MultiCoil/Mapping/TrainingSet/FullSample/P011/T2map.mat,90,3837727517,90,3883107954,162,45380276,45501154,8,training,full,multi,Mapping,TrainingSet,P011,T2map.mat,30,2.89362,360,288.75,192,116,1,7,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P012/T1map.mat,90,3883108108,90,4098662788,162,215554519,215938316,8,training,full,multi,Mapping,TrainingSet,P012,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P012/T2map.mat,90,4098662789,90,4136465029,162,37802079,37917966,8,training,full,multi,Mapping,TrainingSet,P012,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P013/T1map.mat,90,4136465183,91,57137216,162,215639168,216021812,8,training,full,multi,Mapping,TrainingSet,P013,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P013/T2map.mat,91,57137217,91,94944020,162,37806642,37923111,8,training,full,multi,Mapping,TrainingSet,P013,T2map.mat,30,2.89362,380,304.791666667,192,116,1,5,202.66,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P014/T1map.mat,91,94944174,91,310574141,162,215629806,216013604,8,training,full,multi,Mapping,TrainingSet,P014,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P014/T2map.mat,91,310574142,91,348384330,162,37810027,37926999,8,training,full,multi,Mapping,TrainingSet,P014,T2map.mat,30,2.89362,360,288.75,192,116,1,5,207.82,1.35,12
MultiCoil/Mapping/TrainingSet/FullSample/P015/T1map.mat,91,348384484,91,607808832,162,259424187,259886421,8,training,full,multi,Mapping,TrainingSet,P015,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P015/T2map.mat,91,607808833,91,653186934,162,45377940,45497689,8,training,full,multi,Mapping,TrainingSet,P015,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P016/T1map.mat,91,653187088,91,868675863,162,215488614,215872177,8,training,full,multi,Mapping,TrainingSet,P016,T1map.mat,30,2.89362,360,306.5625,256,144,1,6,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P016/T2map.mat,91,868675864,91,906461607,162,37785582,37901940,8,training,full,multi,Mapping,TrainingSet,P016,T2map.mat,30,2.89362,360,288.75,192,116,1,6,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P017/T1map.mat,91,906461761,91,1165805641,162,259343719,259806397,8,training,full,multi,Mapping,TrainingSet,P017,T1map.mat,30,2.89362,360,306.5625,256,144,1,6,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P017/T2map.mat,91,1165805642,91,1211172040,162,45366237,45486120,8,training,full,multi,Mapping,TrainingSet,P017,T2map.mat,30,2.89362,360,288.75,192,116,1,6,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P018/T1map.mat,91,1211172194,91,1426759173,162,215586818,215970444,8,training,full,multi,Mapping,TrainingSet,P018,T1map.mat,30,2.89362,360,306.5625,256,144,1,6,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P018/T2map.mat,91,1426759174,91,1464562284,162,37802949,37919337,8,training,full,multi,Mapping,TrainingSet,P018,T2map.mat,30,2.89362,360,288.75,192,116,1,6,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P019/T1map.mat,91,1464562438,91,1680232675,162,215670076,216053405,8,training,full,multi,Mapping,TrainingSet,P019,T1map.mat,30,2.89362,360,306.5625,256,144,1,6,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P019/T2map.mat,91,1680232676,91,1718036165,162,37803328,37919689,8,training,full,multi,Mapping,TrainingSet,P019,T2map.mat,30,2.89362,360,288.75,192,116,1,6,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P020/T1map.mat,91,1718036319,91,1933604470,162,215567990,215951258,8,training,full,multi,Mapping,TrainingSet,P020,T1map.mat,30,2.89362,360,306.5625,256,144,1,6,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P020/T2map.mat,91,1933604471,91,1971398115,162,37793483,37909689,8,training,full,multi,Mapping,TrainingSet,P020,T2map.mat,30,2.89362,360,288.75,192,116,1,6,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P021/T1map.mat,91,1971398269,91,2187147172,162,215748742,216132200,8,training,full,multi,Mapping,TrainingSet,P021,T1map.mat,30,2.89362,360,306.5625,256,144,1,6,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P021/T2map.mat,91,2187147173,91,2224972019,162,37824685,37940140,8,training,full,multi,Mapping,TrainingSet,P021,T2map.mat,30,2.89362,360,288.75,192,116,1,6,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P022/T1map.mat,91,2224972173,91,2440707245,162,215734911,216118473,8,training,full,multi,Mapping,TrainingSet,P022,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P022/T2map.mat,91,2440707246,91,2478542628,162,37835221,37952686,8,training,full,multi,Mapping,TrainingSet,P022,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P023/T1map.mat,91,2478542782,91,2694036472,162,215493529,215876550,8,training,full,multi,Mapping,TrainingSet,P023,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P023/T2map.mat,91,2694036473,91,2731834594,162,37797960,37914154,8,training,full,multi,Mapping,TrainingSet,P023,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P024/T1map.mat,91,2731834748,91,2947378503,162,215543594,215926271,8,training,full,multi,Mapping,TrainingSet,P024,T1map.mat,30,2.89362,360,306.5625,256,144,1,6,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P024/T2map.mat,91,2947378504,91,2985174417,162,37795752,37912173,8,training,full,multi,Mapping,TrainingSet,P024,T2map.mat,30,2.89362,360,288.75,192,116,1,6,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P025/T1map.mat,91,2985174571,91,3244531721,162,259356989,259819114,8,training,full,multi,Mapping,TrainingSet,P025,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P025/T2map.mat,91,3244531722,91,3289896284,162,45364401,45484220,8,training,full,multi,Mapping,TrainingSet,P025,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P026/T1map.mat,91,3289896438,91,3549327382,162,259430783,259893490,8,training,full,multi,Mapping,TrainingSet,P026,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P026/T2map.mat,91,3549327383,91,3594701087,162,45373543,45493500,8,training,full,multi,Mapping,TrainingSet,P026,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P027/T1map.mat,91,3594701241,91,3810295423,162,215594021,215978197,8,training,full,multi,Mapping,TrainingSet,P027,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P027/T2map.mat,91,3810295424,91,3848108519,162,37812934,37928713,8,training,full,multi,Mapping,TrainingSet,P027,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P028/T1map.mat,91,3848108673,91,4063648394,162,215539560,215922460,8,training,full,multi,Mapping,TrainingSet,P028,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P028/T2map.mat,91,4063648395,91,4101449115,162,37800559,37916922,8,training,full,multi,Mapping,TrainingSet,P028,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P029/T1map.mat,91,4101449269,92,22048490,162,215566356,215950318,8,training,full,multi,Mapping,TrainingSet,P029,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P029/T2map.mat,92,22048491,92,59859701,162,37811049,37926675,8,training,full,multi,Mapping,TrainingSet,P029,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P030/T1map.mat,92,59859855,92,319345898,162,259485882,259948266,8,training,full,multi,Mapping,TrainingSet,P030,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P030/T2map.mat,92,319345899,92,364729973,162,45383913,45504760,8,training,full,multi,Mapping,TrainingSet,P030,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P031/T1map.mat,92,364730127,92,624136592,162,259406304,259868678,8,training,full,multi,Mapping,TrainingSet,P031,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P031/T2map.mat,92,624136593,92,669501103,162,45364349,45484704,8,training,full,multi,Mapping,TrainingSet,P031,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P032/T1map.mat,92,669501257,92,928966731,162,259465313,259927511,8,training,full,multi,Mapping,TrainingSet,P032,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P032/T2map.mat,92,928966732,92,974349404,162,45382511,45501773,8,training,full,multi,Mapping,TrainingSet,P032,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P033/T1map.mat,92,974349558,92,1233772707,162,259422988,259885061,8,training,full,multi,Mapping,TrainingSet,P033,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P033/T2map.mat,92,1233772708,92,1279161345,162,45388476,45509447,8,training,full,multi,Mapping,TrainingSet,P033,T2map.mat,30,2.89362,360,288.75,192,116,1,5,207.82,1.35,12
MultiCoil/Mapping/TrainingSet/FullSample/P034/T1map.mat,92,1279161499,92,1494737538,162,215575878,215958830,8,training,full,multi,Mapping,TrainingSet,P034,T1map.mat,30,2.89362,360,306.5625,256,144,1,6,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P034/T2map.mat,92,1494737539,92,1532531116,162,37793416,37910589,8,training,full,multi,Mapping,TrainingSet,P034,T2map.mat,30,2.89362,360,288.75,192,116,1,6,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P035/T1map.mat,92,1532531270,92,1748111948,162,215580517,215963977,8,training,full,multi,Mapping,TrainingSet,P035,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P035/T2map.mat,92,1748111949,92,1785918145,162,37806035,37924088,8,training,full,multi,Mapping,TrainingSet,P035,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P036/T1map.mat,92,1785918299,92,2001488577,162,215570117,215953896,8,training,full,multi,Mapping,TrainingSet,P036,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P036/T2map.mat,92,2001488578,92,2039289639,162,37800900,37917112,8,training,full,multi,Mapping,TrainingSet,P036,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P037/T1map.mat,92,2039289793,92,2254762434,162,215472480,215855814,8,training,full,multi,Mapping,TrainingSet,P037,T1map.mat,30,2.89362,360,306.5625,256,144,1,6,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P037/T2map.mat,92,2254762435,92,2292544969,162,37782373,37898728,8,training,full,multi,Mapping,TrainingSet,P037,T2map.mat,30,2.89362,360,288.75,192,116,1,6,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P038/T1map.mat,92,2292545123,92,2552026906,162,259481622,259944247,8,training,full,multi,Mapping,TrainingSet,P038,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P038/T2map.mat,92,2552026907,92,2597404835,162,45377767,45497056,8,training,full,multi,Mapping,TrainingSet,P038,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P039/T1map.mat,92,2597404989,92,2813028715,162,215623565,216007275,8,training,full,multi,Mapping,TrainingSet,P039,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P039/T2map.mat,92,2813028716,92,2850841105,162,37812228,37928076,8,training,full,multi,Mapping,TrainingSet,P039,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P040/T1map.mat,92,2850841259,92,3066331106,162,215489686,215873744,8,training,full,multi,Mapping,TrainingSet,P040,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P040/T2map.mat,92,3066331107,92,3104134552,162,37803284,37919159,8,training,full,multi,Mapping,TrainingSet,P040,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P041/T1map.mat,92,3104134706,92,3363505511,162,259370644,259833587,8,training,full,multi,Mapping,TrainingSet,P041,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P041/T2map.mat,92,3363505512,92,3408886265,162,45380592,45500472,8,training,full,multi,Mapping,TrainingSet,P041,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P042/T1map.mat,92,3408886419,92,3624426134,162,215539554,215923311,8,training,full,multi,Mapping,TrainingSet,P042,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P042/T2map.mat,92,3624426135,92,3662223882,162,37797586,37914278,8,training,full,multi,Mapping,TrainingSet,P042,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P043/T1map.mat,92,3662224036,92,3921469595,162,259245398,259708273,8,training,full,multi,Mapping,TrainingSet,P043,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P043/T2map.mat,92,3921469596,92,3966847614,162,45377857,45499051,8,training,full,multi,Mapping,TrainingSet,P043,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P044/T1map.mat,92,3966847768,92,4182408214,162,215560285,215943546,8,training,full,multi,Mapping,TrainingSet,P044,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P044/T2map.mat,92,4182408215,92,4220224489,162,37816113,37932297,8,training,full,multi,Mapping,TrainingSet,P044,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P045/T1map.mat,92,4220224643,93,140892862,162,215635354,216018769,8,training,full,multi,Mapping,TrainingSet,P045,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P045/T2map.mat,93,140892863,93,178695200,162,37802176,37917730,8,training,full,multi,Mapping,TrainingSet,P045,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P046/T1map.mat,93,178695354,93,438055719,162,259360204,259822105,8,training,full,multi,Mapping,TrainingSet,P046,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P046/T2map.mat,93,438055720,93,483419058,162,45363177,45483632,8,training,full,multi,Mapping,TrainingSet,P046,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P047/T1map.mat,93,483419212,93,698960894,162,215541521,215924425,8,training,full,multi,Mapping,TrainingSet,P047,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P047/T2map.mat,93,698960895,93,736748581,162,37787525,37904010,8,training,full,multi,Mapping,TrainingSet,P047,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P048/T1map.mat,93,736748735,93,952276846,162,215527950,215910714,8,training,full,multi,Mapping,TrainingSet,P048,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P048/T2map.mat,93,952276847,93,990069518,162,37792510,37909067,8,training,full,multi,Mapping,TrainingSet,P048,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P049/T1map.mat,93,990069672,93,1205630944,162,215561111,215945149,8,training,full,multi,Mapping,TrainingSet,P049,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P049/T2map.mat,93,1205630945,93,1243431715,162,37800609,37917543,8,training,full,multi,Mapping,TrainingSet,P049,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P050/T1map.mat,93,1243431869,93,1458989716,162,215557686,215941153,8,training,full,multi,Mapping,TrainingSet,P050,T1map.mat,30,2.89362,360,306.5625,256,144,1,6,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P050/T2map.mat,93,1458989717,93,1496800601,162,37810723,37926637,8,training,full,multi,Mapping,TrainingSet,P050,T2map.mat,30,2.89362,360,288.75,192,116,1,6,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P051/T1map.mat,93,1496800755,93,1756008300,162,259207384,259669312,8,training,full,multi,Mapping,TrainingSet,P051,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P051/T2map.mat,93,1756008301,93,1801363617,162,45355155,45475486,8,training,full,multi,Mapping,TrainingSet,P051,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P052/T1map.mat,93,1801363771,93,2016948041,162,215584109,215967721,8,training,full,multi,Mapping,TrainingSet,P052,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P052/T2map.mat,93,2016948042,93,2054756102,162,37807899,37925584,8,training,full,multi,Mapping,TrainingSet,P052,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P053/T1map.mat,93,2054756256,93,2270305566,162,215549149,215934045,8,training,full,multi,Mapping,TrainingSet,P053,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P053/T2map.mat,93,2270305567,93,2308101709,162,37795981,37912826,8,training,full,multi,Mapping,TrainingSet,P053,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P054/T1map.mat,93,2308101863,93,2523554191,162,215452167,215836315,8,training,full,multi,Mapping,TrainingSet,P054,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P054/T2map.mat,93,2523554192,93,2561358743,162,37804390,37920794,8,training,full,multi,Mapping,TrainingSet,P054,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P055/T1map.mat,93,2561358897,93,2820695850,162,259336792,259798782,8,training,full,multi,Mapping,TrainingSet,P055,T1map.mat,30,2.89362,360,306.5625,256,144,1,6,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P055/T2map.mat,93,2820695851,93,2866062629,162,45366617,45487360,8,training,full,multi,Mapping,TrainingSet,P055,T2map.mat,30,2.89362,360,288.75,192,116,1,6,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P057/T1map.mat,93,2866062783,93,3081651714,162,215588770,215972575,8,training,full,multi,Mapping,TrainingSet,P057,T1map.mat,30,2.89362,360,306.5625,256,144,1,6,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P057/T2map.mat,93,3081651715,93,3119443682,162,37791806,37909001,8,training,full,multi,Mapping,TrainingSet,P057,T2map.mat,30,2.89362,360,288.75,192,116,1,6,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P058/T1map.mat,93,3119443836,93,3335112462,162,215668465,216051375,8,training,full,multi,Mapping,TrainingSet,P058,T1map.mat,30,2.89362,360,306.5625,256,144,1,6,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P058/T2map.mat,93,3335112463,93,3372913548,162,37800924,37916631,8,training,full,multi,Mapping,TrainingSet,P058,T2map.mat,30,2.89362,360,288.75,192,116,1,6,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P059/T1map.mat,93,3372913702,93,3588559020,162,215645157,216028441,8,training,full,multi,Mapping,TrainingSet,P059,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P059/T2map.mat,93,3588559021,93,3626366260,162,37807078,37923505,8,training,full,multi,Mapping,TrainingSet,P059,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
MultiCoil/Mapping/TrainingSet/FullSample/P060/T1map.mat,93,3626366414,93,3841930760,162,215564185,215947183,8,training,full,multi,Mapping,TrainingSet,P060,T1map.mat,30,2.89362,360,306.5625,256,144,1,5,359.48,1.13,35
MultiCoil/Mapping/TrainingSet/FullSample/P060/T2map.mat,93,3841930761,93,3879735466,162,37804544,37920838,8,training,full,multi,Mapping,TrainingSet,P060,T2map.mat,30,2.89362,360,288.75,192,116,1,5,203.52,1.29,12
